YDR528W,YOR300W,YDL113C,YER061C
YPR088C,YML110C,YDR516C,YER091C
YOR093C,YMR222C,YMR211W,YHR094C
YHL049C,YJL180C,YDL029W,YJL140W
YKL075C,YDR520C,YPL119C,YGL210W
YPR035W,YNR067C,YJL090C,YAL004W
YKL186C,YIL011W,YPL107W,YLR178C
YPR014C,YDL046W,YGL197W,YCR014C
YIR005W,YKL113C,YOR225W,YGL173C
YJL125C,YJL179W,YOR370C,YNL124W
YLR009W,YJL172W,YMR049C,YJR052W
YBR058C,YPR163C,YER113C,YCL043C
YJR034W,YPL045W,YDR416W,YLR164W
YJR130C,YOR160W,YHR163W,YLR359W
YOR303W,YBL041W,YFR038W,YLR224W
YOL110W,YKL163W,YPR055W,YGR280C
YOR293W,YPR078C,YOR377W,YLR311C
YDR031W,YNL306W,YKL103C,YGL119W
YGL064C,YDR286C,YGR148C,YBR134W
YIL059C,YEL059W,YLR010C,YBR204C
YGR078C,YCL027W,YMR022W,YFL002C
YMR297W,YHR002W,YDR367W,YJR132W
YGL093W,YNL183C,YBL094C,YGL154C
YNR031C,YMR274C,YFR032C,YGR292W
YLL034C,YNL099C,YLR438W,YDR100W
YGR239C,YLR395C,YFL013C,YJL050W
YML043C,YBR173C,YDR297W,YIL079C
YPR016C,YKL086W,YPL238C,YBR251W
YPR045C,YGR197C,YPR051W,YDR265W
YKR071C,YJL131C,YOR304W,YMR117C
YKR052C,YMR260C,YER147C,YDR284C
YOR164C,YOR379C,YER112W,YDL105W
YOR383C,YLR007W,YDR429C,YDR044W
YIR011C,YAL017W,YKL137W,YGR087C
YNL289W,YFR043C,YHL033C,YDR453C
YAR008W,YJR027W,YDR200C,YNR013C
YHR099W,YMR160W,YGR200C,YHR117W
YDL050C,YKR017C,YLR242C,YOL116W
YGL053W,YOL061W,YPL211W,YDL098C
YDL115C,YBR007C,YBL085W,YLR389C
YPL063W,YOR061W,YER174C,YER076C
YGR161C-D,YDR512C,YDR217C,YCR100C
YMR288W,YJR148W,YNL086W,YFL034C-B
YOR036W,YML082W,YLR373C,YJR063W
YOL054W,YML121W,YER037W,YNL315C
YGL162W,YBL007C,YDR183W,YNL197C
YNL153C,YNL002C,YGL206C,Q0080
YGR284C,YOR297C,YLL040C,YBR289W
YOR189W,YBR129C,YKR046C,YMR038C
YOR089C,YDR314C,Q0275,YOR115C
YHL018W,YLR403W,YHR199C,YER125W
YOR254C,YPR073C,YLR318W,YPL065W
YOR336W,YGL010W,YKL159C,YMR162C
YOR132W,YJL024C,YPL280W,YKR086W
YJL082W,YDR095C,YLR055C,YBR149W
YLR259C,YDR099W,YGR294W,YMR293C
YJR090C,YPL113C,YPR052C,YPR177C
YOL010W,YPR125W,YBR172C,YKL144C
YGR256W,YOR362C,YOL137W,YPR010C
YHR031C,YPR172W,YDR513W,YGR166W
YMR035W,YJL068C,YML042W,YEL051W
YMR039C,YPL269W,YGL024W,YLR176C
YJR057W,YLR316C,YNL109W,YBR096W
YMR273C,YDR002W,YDR001C,YLR390W
YPL227C,YLR370C,YIL070C,YJR033C
YBR010W,YKL164C,YHR148W,YNL015W
YOL017W,YAL048C,YJR006W,YOR321W
YMR024W,YNL205C,YGL213C,YBL027W
YDR332W,YOR083W,YGR180C,YBL090W
YER172C,YKL138C,YBR006W,YDR238C
YDL026W,YLL011W,YKL220C,YPR083W
YHR051W,YBR233W,YKL038W,YPL183W-A
YDR007W,YIL092W,YBR138C,YPL134C
YLR102C,YAL025C,YGR260W,YNL161W
YNL116W,YPL046C,YGR013W,YFL003C
YER044C,YBR023C,YCL051W,YLR075W
YGR079W,YJR102C,YBR066C,YAR027W
YBR067C,YGL143C,YNL082W,YDR363W-A
YLR401C,YNL215W,YNL013C,YEL012W
YMR123W,YLR319C,YER021W,YLL062C
YNL129W,YNL101W,YNL110C,YNL301C
YOR368W,YBL078C,YCR057C,YDR431W
YJR029W,YOL082W,YMR142C,YGL202W
YPR040W,YGL069C,YBR265W,YJR116W
YMR100W,YCR001W,YMR061W,YOR129C
YNL326C,YMR227C,YMR181C,YCL037C
YLL054C,YCR010C,YOL142W,YJR055W
YGL026C,YJR112W,YOR251C,YBL107C
YER079W,YPR070W,YOL126C,YJR103W
YDR312W,YAL054C,YJL008C,YHR137W
YPL160W,YCR079W,YPL048W,YML123C
YHR144C,YDR353W,YMR233W,YDL186W
YHL016C,YNL016W,YBL019W,YJR149W
YDR111C,YNL146W,YOR177C,YLR459W
YDR263C,YAR066W,YPL210C,YLR358C
YFL056C,YNL288W,YOR358W,YPR191W
YAL067C,YGL163C,YOR057W,YLR134W
YLR314C,YHR019C,YNL074C,YDL096C
YMR257C,YIL031W,YER160C,YJL178C
YOL028C,YKL116C,YOL112W,YNL176C
YDR206W,YLR231C,YLR277C,YOL132W
YGR228W,YOR213C,YMR032W,YKL079W
YLR119W,YJR068W,YML056C,YKL201C
YMR071C,YGL057C,YJL014W,YIR001C
YKL009W,YPL175W,YDR268W,YFL066C
YNL092W,YIL044C,YMR018W,YIL113W
YBR198C,YMR210W,YPL088W,YER035W
YMR141C,YDR318W,YLR238W,YGR186W
YBL103C,YER095W,YDL088C,YNR064C
YEL011W,YIR036C,YNL001W,YNL273W
YHR111W,YLR050C,YCL038C,YOL103W-B
YPR107C,YML085C,YLR461W,Q0130
YOR095C,YBR225W,YDR398W,YOR158W
YLR151C,YML051W,YML094C-A,YLR418C
YGR065C,YBR146W,YJR162C,YFL059W
YJL155C,YFL061W,YGL216W,YPR128C
YIL022W,YLR081W,YML053C,YGL250W
YLL013C,YPL171C,YLR053C,YHL032C
YLR049C,YDR158W,YPL085W,YLR147C
YER105C,YBR160W,YDL100C,YLR433C
YLR446W,YKR011C,YGL115W,YDR439W
YLR237W,YMR223W,YHR049W,YKL017C
YCR036W,YDR252W,YMR151W,YCR098C
YDR151C,YGR006W,YHR208W,YLR197W
YOR378W,YGR107W,YPR156C,YGL065C
YJR119C,YHL044W,YHR172W,YMR134W
YGL040C,YOR143C,YMR206W,YLR315W
YGR010W,YDR499W,YJL110C,YNL216W
YOR276W,YMR052W,YIR033W,YPR018W
YNL224C,YEL071W,YGR024C,YIL030C
YNL158W,YIL078W,YGL058W,YOR207C
YGL025C,YMR157C,YGL126W,YHL015W
YNR055C,YOL066C,YNL320W,YJL139C
YPL177C,YDL124W,YDR308C,YOR217W
YJL085W,YIL125W,YOL159C,YBL018C
YML112W,YGL246C,YDR082W,YML109W
YNL036W,YER138C,YDR357C,YBR015C
YLR390W-A,YLR323C,YOR198C,YGL258W
YDR406W,YEL066W,YNR004W,YLR462W
YFR049W,YKL172W,YPL020C,YFR042W
YOL101C,YGL063W,YML023C,YLR207W
YNL009W,YPR074C,YJR134C,YBR013C
YDL217C,YNL122C,YDR509W,YDL166C
YDL080C,YMR159C,YKL179C,YCR039C
YJR045C,YOR064C,YLR163C,YPL235W
YPR111W,YHR171W,YLR349W,YJL181W
YBL022C,YLR339C,YER070W,YBR101C
YIL109C,YBR242W,YDL022W,YOR324C
YBR186W,YEL017W,YPR041W,YIL159W
YEL027W,YDL110C,YEL068C,YHL034C
YDR322W,YLR299W,YJL149W,YOR371C
YER077C,YGR055W,YGR047C,YEL060C
YEL017C-A,YER004W,YOR079C,YDL008W
YAL002W,YPL128C,YDL108W,YFR057W
YJL094C,YCR081W,YOL005C,YDR077W
YKL176C,YNL308C,YHR042W,YHR214C-B
YKR075C,YMR021C,YLR266C,YLL023C
YML067C,YNR036C,YDL236W,YJR017C
YBR248C,YOL099C,YMR011W,YPL024W
YML057W,YCR067C,YAL003W,YBR044C
YFL008W,YGR088W,YMR097C,YOR048C
YHR027C,YBR293W,YGL172W,YKL021C
YHR023W,YFR021W,YAL027W,YBR170C
YPR144C,YNL327W,YHR164C,YJR126C
YKL211C,YNL165W,YBR109C,YHR191C
YPL194W,YIL091C,YJR005W,YER179W
YIL112W,YML061C,YML079W,YNR046W
YDL081C,YMR114C,YGL236C,YGR249W
YOL105C,YCR059C,YDR259C,YDL036C
YMR304W,YBR090C,YFL023W,YLR008C
YER155C,YDL023C,YDR205W,YPL133C
YHR142W,YDL202W,YNL008C,YCL044C
YGR170W,YGL016W,YMR077C,YLR449W
YDR034C,YKL171W,YFR033C,YHR143W-A
YNL160W,YLR305C,YGR277C,YPL005W
YDL214C,YNL068C,YCL018W,YGL021W
YBR033W,YNL213C,YBR192W,YKL049C
YBR049C,YML015C,YDL085W,YDR018C
YMR228W,YDL116W,YFR040W,YNL076W
YCL014W,YIL076W,YDR413C,YPR126C
YPR155C,YKR027W,YGL155W,YOR388C
YER115C,YNL154C,YJR047C,YGR252W
YML048W,YBR229C,YHR115C,YOR045W
YDR347W,YBR199W,YLR340W,YKL174C
YKL142W,YGR050C,YMR202W,YDL043C
YJR014W,YER089C,YJL195C,YDR449C
YJL078C,YKR016W,YLR256W-A,YPL029W
YDR505C,YFL012W,YOR246C,YGL174W
YBR036C,YMR154C,YIR039C,YLR326W
YBR214W,YDR087C,YFL031W,YNL061W
YMR183C,YNL272C,YOR363C,YJL191W
YPR115W,YHR152W,YER056C,YKL153W
YGR045C,YFL011W,YBR255W,YCR023C
YMR086W,YLR335W,YPL095C,YJL023C
YGL141W,YCL017C,YIL074C,YLR124W
YPR201W,YLR228C,YGL142C,YBR188C
YIR006C,YGL204C,YNL292W,YPR062W
YNL135C,YOL031C,YNL004W,YHR060W
YFR016C,YIL094C,YPL068C,YKR037C
YGR128C,YOL036W,YMR311C,YBR076W
YDR320C,YJL005W,YKL044W,YBR109W-A
YPL147W,YNL104C,YGR185C,YIL041W
YHL036W,YJR082C,YIR031C,YOL081W
YGR066C,YKL074C,YPR182W,YOL118C
YHR207C,YIL063C,YKR077W,YGR140W
YPL032C,YLR213C,YPR033C,YLR415C
YAR007C,YGR285C,YFL042C,YHR165C
YBR142W,YDR304C,YOR144C,YGL105W
YJL066C,YFL001W,YER059W,YGR234W
YMR308C,YDL052C,YNL169C,YJL084C
YBL112C,YMR072W,YJR048W,YJR010W
YNL084C,YHR168W,YBR098W,YOR282W
YGR270W,YJR106W,YDR531W,YML030W
YIL173W,YIL095W,YNL316C,YDR271C
YML075C,YDR040C,YPL012W,YNL027W
YHL001W,YJL115W,YFL067W,YNL163C
YOR165W,YDR276C,YER171W,YHR073W
YJL120W,YNL047C,YLR114C,YIR002C
YPR034W,YOR010C,YHL005C,YGL187C
YEL048C,YPR198W,YNL005C,YBR059C
YBL063W,YLR450W,YOR050C,YIL156W
YOR345C,YDR243C,YMR250W,YBL021C
YPR042C,YGR159C,YCL009C,YIL016W
YJL001W,YIL035C,YOR107W,YGR003W
YDR228C,YNL324W,YPL112C,YML097C
YJL182C,YHR069C,YOR185C,YPL109C
YDL001W,YFL038C,YLL009C,YGR072W
YGR063C,YHR018C,YHR052W,YHR107C
YJR077C,YLR203C,YPR122W,YNR011C
YHR178W,YPL028W,YLR357W,YLR291C
YMR305C,YGL234W,YJL063C,YLL031C
YIL134W,YMR036C,YIR032C,YOR305W
YGR098C,YLR410W,YER186C,YNR024W
YER065C,YHR045W,YLR287C,YBL033C
YOL097C,YAL064W,YOL044W,YIL141W
YDR384C,YDR362C,YDL086W,YFR014C
YFL041W,YGR080W,YKL141W,YKR023W
YMR066W,YOR197W,YPL150W,YGR124W
YDR079C-A,YPL104W,YLR218C,YDL126C
YBR014C,YEL026W,YNL210W,YOR016C
YBR074W,YOR156C,YPR032W,YJR117W
YLR210W,YPL114W,YOR202W,YER033C
YPL228W,YOR128C,YHR035W,YDR168W
YOL107W,YNR054C,YKL056C,YJL056C
YML106W,YGL013C,YGL087C,YDL070W
YHR187W,YGR194C,YLR186W,YLR338W
YOR314W,YDR423C,YOR026W,YNR012W
YGR207C,YER101C,YOL069W,YDL031W
YKL055C,YJL109C,YPR181C,YHR215W
YML093W,YBR250W,YBL086C,YOR062C
YKL133C,YPR141C,YNL264C,YOR155C
YDR380W,YER069W,YDL148C,YOR133W
YPR110C,YOL041C,YER118C,YHL039W
YDR462W,YLR116W,YOR070C,YHR028C
YCR044C,YOR354C,YML013W,YLL029W
YCL032W,YMR008C,YBR085W,YDL014W
YDL223C,YDR301W,YDR275W,YEL021W
YGL167C,YLR227C,YLR454W,YGL168W
YGL249W,YFL050C,YDL145C,YFL025C
YJL062W,YKL214C,YER001W,YHR064C
YGR274C,YLR306W,YOR204W,YJL189W
YOR046C,YCR042C,YDR050C,YBR126C
YFL052W,YGR048W,YDR016C,YDR245W
YFR034C,YBR132C,YNL227C,YMR270C
YDR102C,YJR025C,YPL052W,YER027C
YDR533C,YLR337C,YNL231C,YFL047W
YBR182C,YHR084W,YDL125C,YJL013C
YGL086W,YOL019W,YIL042C,YDR327W
YLL048C,YER041W,YBR118W,YEL075C
YLR206W,YDL090C,YGR153W,YGR064W
YDR378C,YDL180W,YGL259W,YJR038C
YBR057C,YMR298W,YLR149C,YOR146W
YGL084C,YBR060C,YHR108W,YDR093W
YDR497C,YDL024C,YGR208W,YML074C
YJR092W,YNL253W,YML103C,YMR216C
YDR266C,YER107C,YMR003W,YIL121W
YGR238C,YER159C-A,YHR007C,YJR030C
YDL159W-A,YIL177C,YBR278W,YGR073C
YNL334C,YER051W,YBR163W,YKL040C
YLR239C,YMR004W,YDR361C,YOR387C
YER158C,YGL045W,YPL233W,YDR346C
YOR346W,YLR031W,YGL221C,YLR448W
YDL173W,YNL221C,YNR002C,YLL061W
YGR214W,YJL154C,YMR299C,YOR373W
YPR049C,YER182W,YGR114C,YGR145W
YLL056C,YGL104C,YHL024W,YPL164C
YCR021C,YGR054W,YIL117C,YHR098C
YDL160C,YBR247C,YKL222C,YPL010W
YDR443C,YKR085C,YER110C,YKR007W
YDR394W,YKR051W,YKR026C,YNL211C
YKL077W,YLR381W,YJL137C,YBR158W
YFL010W-A,YMR178W,YDR141C,YLR118C
YOL001W,YOR175C,YNL090W,YER136W
YOL013C,YDR214W,YPL089C,YPR075C
YHR072W-A,YDR309C,YMR307W,YJL097W
YLR361C,YER087C-B,YGR067C,YDR534C
YMR013C,YJL143W,YLR371W,YBL066C
YKL195W,YDL230W,YJL208C,YOR393W
YBR187W,YJL185C,YDR281C,YLR271W
YKL182W,YNL242W,YKL124W,YAL021C
YBR107C,YPL002C,YBR290W,YNL252C
YOR206W,YHR072W,YML025C,YOL046C
YNL233W,YBL071C,YGL003C,YDL055C
YPL178W,YFR044C,YLR046C,YER178W
YDL233W,YOR108W,YJL067W,YNL166C
YER017C,YEL036C,YDR339C,YJL096W
YJL156C,YJR076C,YGR155W,YNR074C
YLL033W,YBR112C,YPL067C,YKL087C
YMR092C,YOR125C,YPL031C,YML072C
YHR079C,YFR009W,YHR005C,YKL196C
YHR123W,YNL181W,YDL103C,YHL029C
YCR101C,YMR285C,YMR275C,YOR114W
YLR105C,YKR091W,YDL133W,YER052C
YKR040C,YMR156C,YOL152W,YDR527W
YNL234W,YBL105C,YBR162W-A,YFL027C
YML101C,YLL041C,YMR076C,YFL051C
YDL017W,YDR335W,YGR009C,YPL241C
YER038C,YPR112C,YER015W,YBR243C
YIL019W,YLR365W,YJL080C,YLR441C
YMR204C,YDR256C,YOR232W,YDR348C
YOL129W,YFL028C,YDR026C,YPL253C
YLR423C,YCL004W,YPL049C,YGR211W
YKR063C,YDR006C,YML049C,YOL052C
YLR087C,YOL086C,YKR055W,YGL130W
YHL035C,YFR052W,YMR153W,YDR170W-A
YFR045W,YNL307C,YML092C,YGL059W
YDR145W,YDL004W,YNL212W,YER003C
YDR383C,YKL052C,YGL113W,YDR317W
YLL051C,YML108W,YPL022W,YDL165W
YHL021C,YOL133W,YAR003W,YNR016C
YGR049W,YKR088C,YBL046W,YBR280C
YHR200W,YMR014W,YLR309C,YIL105C
YNL056W,YHL014C,YHR197W,YHR003C
YDL248W,YAL038W,YPL082C,YOR011W
YNL046W,YOR111W,YDR260C,YNR072W
YBR027C,YNL255C,YDL179W,YML060W
YBR203W,YER029C,YLR432W,YBR039W
YEL072W,YEL043W,YDR364C,YIL039W
YNR033W,YLR366W,YOR381W,YKL085W
YOR329C,YJL057C,YBR168W,YML105C
YKR024C,YHR076W,YMR291W,YOR242C
YDR300C,YOL140W,YBL052C,YPR194C
YLR440C,YKL125W,YNL244C,YOL127W
YJL047C,YLL036C,YOL150C,YIL057C
YPL208W,YMR118C,YDR506C,YIL163C
YDR213W,YPL222W,YCR097W,YHR119W
YDR081C,YGR111W,YDL243C,YBL025W
YKL006C-A,YGR138C,YJL219W,YOR075W
YER013W,YNL282W,YIL106W,YGR232W
YLR275W,YHR166C,YIL120W,YLR037C
YEL031W,YMR028W,YDR295C,YAL007C
YMR213W,YHR100C,YDL201W,YDL219W
YDL178W,YMR201C,YPR165W,YDR274C
YLR426W,YHL011C,YML114C,YKR002W
YNL138W,YAL012W,YDL208W,YBL001C
YJL159W,YMR261C,YER098W,YLR071C
YHR022C,YKL193C,YGL165C,YLR308W
YNL042W,YGR136W,YDR392W,YNR009W
YGR046W,YLR345W,YGR126W,YGR032W
YOL016C,YDL025C,YPR120C,YMR279C
YHR020W,YGR216C,YMR180C,YOL018C
YBR122C,YMR132C,YDR514C,YGR227W
YOR196C,YGR119C,YOR364W,YKL148C
YKL140W,YNL041C,YPR137W,YKR083C
YPL256C,YCL019W,YNL064C,YBR237W
YHR134W,YOR038C,YHR030C,YOR219C
YBL010C,YIL126W,YJR095W,YHR204W
YDR229W,YHR088W,YMR120C,YGL077C
YDR165W,YJL215C,YGR267C,YNR066C
YER099C,YJR003C,YBR121C,YGR279C
YIR014W,YHR169W,YJL033W,YPL076W
YIR023W,YEL032W,YLR386W,YGL201C
YGR179C,YGR204W,YML019W,YNL098C
YDL195W,YGR120C,YBR212W,YHR128W
YKL221W,YMR112C,YBL042C,YOR051C
YDL104C,YGL036W,YKL019W,YDR432W
YMR312W,YHR127W,YOL039W,YJL138C
YGR102C,YNL173C,YKL117W,YDR194C
YGR052W,YDL040C,YDR373W,YOR176W
YOR367W,YJL165C,YOL022C,YCL064C
YNL012W,YNL279W,YPL137C,YLL001W
YER047C,YFL049W,YCL020W,YIL097W
YJL099W,YMR056C,YBR162C,YDR150W
YDR315C,YOL085C,YDL231C,YOL009C
YGR295C,YLR076C,YJR152W,YLR211C
YNL281W,YBR156C,YNR052C,YNL237W
YPL271W,YLR182W,YGR162W,YDR400W
YDR240C,YPR136C,YGL178W,YKR009C
YGR144W,YDL131W,YJL222W,YIR018W
YOR017W,YHR061C,YKR010C,YCL065W
YBR166C,YGL177W,YHR116W,YJR054W
YGR030C,YJR007W,YDR442W,YFR006W
YOR014W,YDR172W,YGR053C,YOR068C
YBR269C,YBR082C,YIR013C,YCR076C
YER084W,YKR074W,YBL034C,YPR011C
YFR029W,YNR063W,YOR351C,YGL161C
YDR115W,YPL023C,YML046W,YGL091C
YDR085C,YNL088W,YMR129W,YNL207W
YIL004C,YKR054C,YFR002W,YDR110W
YJL128C,YNL131W,YMR264W,YBR084W
YLR035C,YBR012C,YBR240C,YAL058W
YDR231C,YPR082C,YNL045W,YKL013C
YMR054W,YMR128W,YPL277C,YBR299W
YBR216C,YDL123W,YBR261C,YDR287W
YBR219C,YGL215W,YKL178C,YPL004C
YDR408C,YPL122C,YOR316C,YAL069W
YNL014W,YGR167W,YDR242W,YEL022W
YCR095C,YOL055C,YDR472W,YBL079W
YNL222W,YDR142C,YER169W,YPL125W
YLR098C,YBR008C,YGL214W,YNL029C
YML007W,YDR171W,YAL032C,YBL093C
YOR069W,YJR104C,YNL130C,YAL051W
YDR237W,YMR068W,YOL122C,YAL064W-B
YPL055C,YLR269C,YPL027W,YER023W
YOR201C,YDR270W,YGL037C,YNL157W
YLR258W,YMR095C,YNR051C,YPL258C
YDR174W,YMR235C,YFR027W,YJL091C
YLR183C,YBL051C,YPR047W,YNL100W
YOR271C,YIR004W,YIR028W,YOR121C
YLR276C,YKL130C,YBR236C,YGL158W
YKL194C,YMR207C,YFR019W,YGL039W
YOL139C,YGR002C,YIL135C,YLR368W
YDR483W,YEL050C,YPL247C,YBR275C
YJL170C,YLR336C,YLR312C,YBR089C-A
YDR536W,YMR102C,YBR201W,YDL213C
YDL035C,YCL040W,YMR179W,YPL170W
YMR030W,YCL045C,YIL051C,YLR435W
YHR143W,YLR398C,YLR143W,YKR014C
YPR134W,YHR056C,YOR073W,YHR024C
YDR219C,YOR327C,YLR455W,YKR069W
YKL070W,YJR084W,YOR171C,YJL190C
YOR208W,YBL035C,YKR092C,YOR298W
YNL284C-B,YLL019C,YJL114W,YBR208C
YGR187C,YML098W,YNL319W,YPR048W
YER162C,YJL012C,YOR039W,YDL111C
YGR041W,YER114C,YLR086W,YIL037C
YKL047W,YKR100C,YMR053C,YPL187W
YLR310C,YDL082W,YJR053W,YPL074W
YNL189W,YER066W,YOR348C,YNL044W
YPR113W,YJR074W,YNL003C,YBR270C
YNL223W,YBR024W,YOR159C,YOR153W
YOL106W,YDR146C,YOR260W,YOR195W
YDR226W,YEL003W,YLR030W,YAL056W
YDL084W,YPL136W,YMR043W,YIL026C
YPL007C,YDR096W,YLL038C,YPR190C
YDR279W,YFR001W,YPR175W,YHR041C
YPL196W,YOR084W,YNL048W,YNL172W
YMR044W,YMR182C,YGL050W,YPL156C
YPL250C,YER157W,YNL112W,YDL121C
YGR253C,YMR173W,YKR030W,YLR348C
YMR310C,YNL139C,YOR032C,YLR303W
YLR200W,YGR269W,YPL144W,YCR075C
YEL020C,YKR053C,YJR122W,YPL192C
YCL031C,YOL063C,YKL114C,YML027W
YMR057C,YKL191W,YGL192W,YFL026W
YMR168C,YBR143C,YHR161C,YGL012W
YDR342C,YOL042W,YPR138C,YBR288C
YDR148C,YIL086C,YKL069W,YMR079W
YGL051W,YGR095C,YNL262W,YMR029C
YDR459C,YNL246W,YOR209C,YDR463W
YPR185W,YDR188W,YFR010W,YFL007W
YHL043W,YGL066W,YLR100W,YDR079W
YMR232W,YDR042C,YDR502C,YDL232W
YNL025C,YPL158C,YOR141C,YMR165C
YGR289C,YKR095W,YCL034W,YCR072C
YJL135W,YBR200W,YPR101W,YMR309C
YLR060W,YJL218W,YER090W,YML111W
YKR067W,YDR215C,YEL037C,YML038C
YOR047C,YDR450W,YDL071C,Q0085
YNL260C,YNL141W,YLR284C,YCR061W
YER180C,YOR040W,YPR164W,YDR198C
YKL206C,YDR043C,YOR096W,YPR130C
YJR070C,YOL136C,YOR074C,YLL059C
YIR025W,YLR177W,YDL094C,YLR004C
YNR019W,YHR130C,YOL030W,YBR136W
YDL049C,YHL045W,YDL045C,YOL089C
YDL099W,YOR386W,YOL091W,YKL064W
YGL145W,YKL190W,YGR223C,YGL116W
YDL044C,YOL073C,YLR011W,YGR086C
YOL131W,YKR025W,YOR283W,YGL023C
YNL245C,YLR385C,YER119C,YBR284W
YOL050C,YER045C,YDR052C,YLR422W
YML129C,YBR179C,YNL063W,YKL110C
YDL155W,YML031W,YDR078C,YOR294W
YHR129C,YNL317W,YCL026C-A,YDL063C
YPL060W,YOL083W,YJL041W,YHR066W
YHR068W,YER019C-A,YPL138C,YDR054C
YLR252W,YCR073C,YKL026C,YPL135W
YGL117W,YER081W,YCR020C-A,YLR324W
YMR075C-A,YDR098C,YOL104C,YGR213C
YPR029C,YOR076C,YNL040W,YDL220C
YOR085W,YOR054C,YDR344C,YNR053C
YOL138C,YDR177W,YLL020C,YHR078W
YJR093C,YDR421W,YLR103C,YMR065W
YJR009C,YLR217W,YGL129C,YBR086C
YLR396C,YIL050W,YAR047C,YHR203C
YBL009W,YHR057C,YCR105W,YMR110C
YHR077C,YCR094W,YGL078C,YMR236W
YDL016C,YPL073C,YLR264W,YPR184W
YKR062W,YJL173C,YBR113W,YGL169W
YER173W,YOR249C,YKL170W,YHR005C-A
YFR030W,YMR019W,YJL141C,YDL061C
YKL098W,YLR028C,YNL125C,YLR167W
YGL048C,YJR139C,YIL018W,YJR020W
YBL082C,YDR250C,YPR037C,YKL029C
YOR058C,YPL236C,YDL102W,YBL065W
YAL062W,YIL045W,YCL033C,YBL029W
YLR294C,YDL045W-A,YOR349W,YJL197W
YNL259C,YGL095C,YOR147W,YBR065C
YPL249C-A,YOR222W,YGL247W,YMR055C
YDL137W,YNL250W,YDR037W,YMR104C
YIL072W,YHR091C,YJL129C,YNL152W
YPL131W,YLR347C,YDL167C,YLR145W
YDR313C,YNR010W,YAR069C,YGR077C
YJL086C,YLR394W,YNL206C,YHR086W
YPL018W,YBR171W,YJL058C,YMR226C
YDR496C,YBR114W,YHR039C-A,YEL042W
YBR019C,YGR121C,YGL042C,YDL218W
YMR145C,YKL208W,YBR140C,YMR188C
YDR306C,YGL052W,YLR126C,YGL018C
YGR060W,YMR265C,YHR147C,YDL132W
R0020C,YBR081C,YLL026W,YIL111W
YCR077C,YBR238C,YLR253W,YGR283C
YDR303C,YNL052W,YER006W,YCL050C
YOR136W,YOR157C,YML131W,YHR135C
YGL198W,YCL055W,YNL193W,YHL025W
YDR244W,YDR175C,YJR022W,YER058W
YER126C,YGL054C,YPL232W,YJL187C
YER088C,YFL040W,YFR022W,YBR058C-A
YOR302W,YLR027C,YBL047C,YLR342W
YGL011C,YOR151C,YDR310C,YFR007W
YBR135W,YML058W,YNL134C,YPR021C
YPR161C,YIR012W,YPL042C,YBR257W
YJR100C,YIL136W,YNL285W,YMR295C
YLR383W,YKL012W,YML119W,YER103W
YGL131C,YBR184W,YLR376C,YCR007C
YML102W,YKR049C,YHR067W,YNL107W
YOR034C,YKL192C,YDL192W,YAR028W
YAL001C,YGL194C,YMR243C,YLR141W
YJL193W,YGR257C,YPR179C,YJR087W
YPL047W,YFL017C,YBR139W,YJL102W
YJR060W,YCL057W,YPR007C,YPR072W
YLR148W,YKR018C,YOR009W,YOL078W
YNR028W,YNL138W-A,YER123W,YCR091W
YHR179W,YJL002C,YGR189C,YOL003C
YNL137C,YDR061W,YOR067C,YIR016W
YJL093C,YBL102W,YLR412W,YGL238W
YLR219W,YGL230C,YPL240C,YDR139C
YOR247W,YGR133W,YDR123C,YLR327C
YGR163W,YER093C,YDR399W,YKR001C
YPL118W,YNR075W,YPL217C,YGL171W
YOR098C,YHR180W,YMR091C,YOR352W
YDL041W,YJL214W,YGL038C,YGL235W
YCR034W,YPL003W,YML012W,YOR150W
YNL185C,YML022W,YOR315W,YML099C
YGR125W,YKR044W,YDR341C,YDR457W
YDL058W,YOL035C,YLR437C,YLR045C
YGR173W,YJL092W,YJL053W,YDR427W
YDR395W,YDR542W,YFL034W,YNL267W
YLL015W,YDR120C,YJL124C,YFL053W
YPL075W,YCL046W,YOR117W,YHR151C
YDR381W,YKL181W,YMR218C,YDL204W
YCR009C,YFL030W,YDR504C,YGR206W
YER153C,YNL178W,YLR154C,YNR005C
YER133W,YGR071C,YOR167C,YIL119C
YER129W,YGR231C,YHL017W,YOR003W
YDR289C,YNL287W,YJL152W,YBR202W
YDR104C,YLR223C,YDL181W,YER148W
YHR039C,YNL328C,YLR109W,YPL040C
YOL109W,YMR184W,YDR211W,YOR106W
YER087W,YER054C,YGL146C,YOL148C
YIL108W,YCR002C,YBL013W,YKR022C
YJR108W,YNL144C,YEL070W,YBR152W
YDL211C,YPL157W,YOR322C,YHR177W
YNL079C,YBR133C,YBR080C,YCR063W
YPL254W,YJR032W,YNL220W,YNL164C
YPL252C,YIL158W,YML115C,YBR169C
YDL118W,YDL091C,YBL080C,YLR039C
YJR159W,YKL043W,YNL121C,YDR027C
YPR046W,YDR132C,YPL083C,YBR220C
YPL264C,YGR275W,YBR037C,YOR286W
YMR026C,YMR133W,YPL124W,YLR018C
YBR097W,YJR099W,YHL050C,YMR303C
YIL001W,YML055W,YIL137C,YLR283W
YKR043C,YER049W,YAL049C,YHR138C
YPL100W,YNR041C,YER146W,YER137C
